,job_type_blue-collar,job_type_entrepreneur,job_type_housemaid,job_type_management,job_type_retired,job_type_self-employed,job_type_services,job_type_student,job_type_technician,job_type_unemployed,job_type_unknown,marital_married,marital_single,marital_unknown,education_secondary,education_tertiary,education_unknown,default_yes,housing_loan_yes,personal_loan_yes,communication_type_telephone,communication_type_unknown,prev_campaign_outcome_other,prev_campaign_outcome_success,prev_campaign_outcome_unknown,prev_campaign_contact_yes,balance_ind_positive,customer_age,log_balance,log_last_contact_duration,log_num_contacts_in_campaign,log_num_contacts_prev_campaign,term_deposit_subscribed,month,month_sin,month_cos,day_of_month,day_of_month_sin,day_of_month_cos,job_type,marital,education,default,housing_loan,personal_loan,communication_type,prev_campaign_outcome,prev_campaign_contact,balance,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign
2696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,9.494548918716369,5.347583607850955,1.1314021114911006,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,11,0.6234898018587339,-0.7818314824680295,retired,married,tertiary,no,no,no,cellular,unknown,no,5267.0,210.0,3.0,0
2697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,9.044651718324028,5.447168313280391,0.7419373447293773,0.0953101798043249,1,5,0.4999999999999999,-0.8660254037844387,27,-0.72479278722912,0.6889669190756865,blue-collar,single,tertiary,no,no,no,telephone,success,yes,453.0,232.0,2.0,1
2698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,9.048186081871735,6.728748223156012,1.410986973710262,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,21,-0.8978045395707417,-0.4403941515576342,management,divorced,tertiary,no,yes,no,unknown,unknown,no,483.0,836.0,4.0,0
2699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,9.082291068063666,6.576608835116272,1.1314021114911006,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,7,0.9884683243281114,0.1514277775045767,entrepreneur,divorced,tertiary,no,no,yes,cellular,unknown,no,778.0,718.0,3.0,0
2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,29.0,9.057200847425744,6.584929504394776,1.1314021114911006,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,30,-0.2012985200886611,0.9795299412524944,technician,single,secondary,no,yes,no,unknown,unknown,no,560.0,724.0,3.0,0
2701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.0,9.086827200403771,6.093795478205444,0.0953101798043249,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,13,0.485301962531081,-0.8743466161445821,self-employed,single,tertiary,no,no,no,unknown,unknown,no,818.0,443.0,1.0,0
2702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,9.541448246098245,5.9917145158631895,0.7419373447293773,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,18,-0.4853019625310808,-0.8743466161445822,blue-collar,single,secondary,no,yes,no,cellular,unknown,no,5905.0,400.0,2.0,0
2703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,9.525815124887377,6.150815965334412,0.0953101798043249,1.1314021114911006,1,8,-0.8660254037844385,-0.5000000000000004,31,-2.4492935982947064e-16,1.0,management,single,tertiary,no,no,no,cellular,failure,yes,5689.0,469.0,1.0,3
2704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,30.0,9.010559280698864,5.835103091983559,1.1314021114911006,0.7419373447293773,1,6,1.2246467991473532e-16,-1.0,1,0.2079116908177593,0.9781476007338056,services,single,secondary,no,no,no,cellular,success,yes,169.0,342.0,3.0,2
2705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,9.094042482943395,6.682233902881963,0.0953101798043249,1.62924053973028,1,12,-2.4492935982947064e-16,1.0,10,0.8978045395707416,-0.4403941515576344,management,divorced,tertiary,no,yes,no,cellular,other,yes,882.0,798.0,1.0,5
2706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,9.71172759383102,6.82556860799419,0.0953101798043249,-2.302585092994045,1,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749475,entrepreneur,married,secondary,no,yes,no,cellular,unknown,no,8490.0,921.0,1.0,0
2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,9.152298038182304,5.878015854600402,0.0953101798043249,-2.302585092994045,1,9,-1.0,-1.8369701987210294e-16,9,0.9510565162951536,-0.3090169943749473,unemployed,married,secondary,no,no,no,cellular,unknown,no,1416.0,357.0,1.0,0
2708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,9.038020629858597,6.589064019656012,0.0953101798043249,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,13,0.485301962531081,-0.8743466161445821,blue-collar,single,primary,no,yes,no,cellular,unknown,no,397.0,727.0,1.0,0
2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,9.163678441509951,-2.302585092994045,0.0953101798043249,-2.302585092994045,1,3,1.0,6.123233995736766e-17,8,0.9987165071710528,-0.0506491688387126,student,single,unknown,no,no,no,cellular,unknown,no,1524.0,0.0,1.0,0
2710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,9.474326397600937,4.692264892839025,0.0953101798043249,-2.302585092994045,1,4,0.8660254037844387,-0.4999999999999998,3,0.5877852522924731,0.8090169943749475,blue-collar,single,secondary,no,no,yes,cellular,unknown,no,5001.0,109.0,1.0,0
2711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,8.984706221693658,5.940434375995203,0.7419373447293773,-2.302585092994045,1,4,0.8660254037844387,-0.4999999999999998,1,0.2079116908177593,0.9781476007338056,self-employed,married,tertiary,no,no,no,cellular,unknown,no,-40.0,380.0,2.0,0
2712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,37.0,9.274732007326564,5.3895282466014205,0.0953101798043249,0.0953101798043249,1,10,-0.8660254037844386,0.5000000000000001,13,0.485301962531081,-0.8743466161445821,management,single,tertiary,no,no,no,cellular,success,yes,2645.0,219.0,1.0,1
2713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,9.302107920429284,6.759371273215879,2.091864061678393,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,18,-0.4853019625310808,-0.8743466161445822,management,single,tertiary,no,no,no,cellular,unknown,no,2941.0,862.0,8.0,0
2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,8.989207298296733,7.31395345166613,0.7419373447293773,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,4,0.72479278722912,0.6889669190756866,technician,married,tertiary,no,no,no,cellular,unknown,no,-4.0,1501.0,2.0,0
2715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,9.151768017817115,5.720639591722624,0.0953101798043249,0.0953101798043249,1,7,-0.4999999999999997,-0.8660254037844388,8,0.9987165071710528,-0.0506491688387126,management,single,tertiary,yes,yes,no,cellular,failure,yes,1411.0,305.0,1.0,1
2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,9.057200847425744,5.85821882796062,0.7419373447293773,0.7419373447293773,1,11,-0.5000000000000004,0.8660254037844384,6,0.9510565162951536,0.3090169943749474,technician,married,secondary,no,yes,no,cellular,success,yes,560.0,350.0,2.0,2
2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,9.005785476098284,7.177095157186053,0.7419373447293773,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,4,0.7818314824680298,0.6234898018587336,admin.,married,secondary,no,yes,yes,cellular,unknown,no,130.0,1309.0,2.0,0
2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,8.991450261941589,6.222774661088585,1.62924053973028,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,13,0.485301962531081,-0.8743466161445821,unemployed,divorced,primary,yes,no,no,cellular,unknown,no,14.0,504.0,5.0,0
2719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,9.000988772930357,6.387047655361696,0.7419373447293773,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,22,-0.968077118866204,-0.2506525322587213,self-employed,married,tertiary,no,no,no,cellular,unknown,no,91.0,594.0,2.0,0
2720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,51.0,9.026790060572392,6.006599434692252,1.1314021114911006,0.0953101798043249,1,7,-0.4999999999999997,-0.8660254037844388,28,-0.5712682150947924,0.8207634412072763,blue-collar,married,primary,no,no,no,cellular,success,yes,303.0,406.0,3.0,1
2721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,9.5398671158359,5.283711214158674,1.1314021114911006,0.7419373447293773,1,6,1.2246467991473532e-16,-1.0,2,0.4067366430758001,0.9135454576426008,management,married,tertiary,no,no,no,cellular,failure,yes,5883.0,197.0,3.0,2
2722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,9.135196478826153,7.325873333213617,0.0953101798043249,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,management,divorced,tertiary,no,no,no,cellular,unknown,no,1256.0,1519.0,1.0,0
2723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,58.0,8.986584133007218,6.613518437559682,1.1314021114911006,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,26,-0.8486442574947509,0.5289640103269624,services,married,secondary,no,yes,no,unknown,unknown,no,-25.0,745.0,3.0,0
2724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,9.08592161856219,6.9680033593274935,0.0953101798043249,-2.302585092994045,1,11,-0.5000000000000004,0.8660254037844384,19,-0.743144825477394,-0.6691306063588585,blue-collar,married,primary,no,yes,no,cellular,unknown,no,810.0,1062.0,1.0,0
2725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,9.064863631202792,5.687314281948894,0.0953101798043249,-2.302585092994045,1,2,0.8660254037844386,0.5000000000000001,2,0.4338837391175581,0.9009688679024191,management,married,tertiary,no,no,no,cellular,unknown,no,626.0,295.0,1.0,0
2726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,9.051707997675695,7.080951997443533,0.7419373447293773,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,blue-collar,married,primary,no,no,no,cellular,unknown,no,513.0,1189.0,2.0,0
2727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,9.333009230316469,5.61349300330874,0.0953101798043249,0.0953101798043249,1,2,0.8660254037844386,0.5000000000000001,2,0.4338837391175581,0.9009688679024191,management,single,tertiary,no,no,no,cellular,failure,yes,3285.0,274.0,1.0,1
2728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,8.879347098387228,6.9276559406884735,0.7419373447293773,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,16,-0.101168321987432,-0.9948693233918952,blue-collar,married,secondary,no,yes,yes,cellular,unknown,no,-838.0,1020.0,2.0,0
2729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,9.031106044781083,5.878015854600402,0.0953101798043249,0.0953101798043249,1,12,-2.4492935982947064e-16,1.0,3,0.5712682150947923,0.8207634412072763,services,single,secondary,no,no,no,cellular,success,yes,339.0,357.0,1.0,1
2730,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,47.0,9.000001983492806,6.387047655361696,1.62924053973028,0.0953101798043249,1,5,0.4999999999999999,-0.8660254037844387,14,0.299363122973358,-0.9541392564000488,management,married,tertiary,no,yes,no,cellular,other,yes,83.0,594.0,5.0,1
2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,9.195033822158797,5.541655625147766,0.7419373447293773,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,27,-0.72479278722912,0.6889669190756865,technician,married,secondary,no,no,no,cellular,unknown,no,1828.0,255.0,2.0,0
2732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,77.0,10.52827826620361,5.521860837883573,0.0953101798043249,0.7419373447293773,1,3,1.0,6.123233995736766e-17,15,0.1011683219874327,-0.994869323391895,retired,married,primary,no,no,no,cellular,other,yes,29337.0,250.0,1.0,2
2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,29.0,9.052762158193108,6.51040713897592,1.1314021114911006,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,26,-0.743144825477394,0.6691306063588585,technician,married,tertiary,no,yes,yes,unknown,unknown,no,522.0,672.0,3.0,0
2734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,9.010925554236032,5.537727890326118,0.7419373447293773,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,management,married,tertiary,no,no,no,telephone,unknown,no,172.0,254.0,2.0,0
2735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,8.989706169610756,6.541174288923939,0.7419373447293773,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,30,-0.2012985200886611,0.9795299412524944,blue-collar,married,secondary,no,no,no,cellular,unknown,no,0.0,693.0,2.0,0
2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,9.028350760082423,6.408693522136389,1.9600947840472696,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,25,-0.9377521321470804,0.3473052528448203,technician,married,secondary,no,no,no,cellular,unknown,no,316.0,607.0,7.0,0
2737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,9.00713424279449,6.678467892907438,0.7419373447293773,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,18,-0.4853019625310808,-0.8743466161445822,entrepreneur,single,tertiary,no,yes,no,cellular,unknown,no,141.0,795.0,2.0,0
2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,9.035165218702662,6.957592513829309,1.410986973710262,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,8,0.9987165071710528,-0.0506491688387126,technician,married,secondary,no,no,yes,cellular,unknown,no,373.0,1051.0,4.0,0
2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,9.333362990347045,6.634764755273346,0.0953101798043249,-2.302585092994045,1,4,0.8660254037844387,-0.4999999999999998,9,0.9510565162951536,-0.3090169943749473,technician,single,secondary,no,yes,no,cellular,unknown,no,3289.0,761.0,1.0,0
2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,9.43556974644803,6.766306915397762,0.0953101798043249,-2.302585092994045,1,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749475,technician,married,secondary,no,yes,no,cellular,unknown,no,4506.0,868.0,1.0,0
2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,8.989955511971575,7.334394622321708,0.0953101798043249,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,22,-0.968077118866204,-0.2506525322587213,technician,married,secondary,no,yes,no,cellular,unknown,no,2.0,1532.0,1.0,0
2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,9.241267170123336,7.73983797356286,0.0953101798043249,-2.302585092994045,1,5,0.4999999999999999,-0.8660254037844387,18,-0.4853019625310808,-0.8743466161445822,admin.,single,secondary,no,yes,no,cellular,unknown,no,2294.0,2298.0,1.0,0
2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,9.105546362490095,6.900831363909313,0.0953101798043249,0.7419373447293773,1,4,0.8660254037844387,-0.4999999999999998,17,-0.4067366430758002,-0.9135454576426008,technician,single,tertiary,no,yes,no,cellular,failure,yes,985.0,993.0,1.0,2
2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,9.04051244376362,6.475586788039423,0.0953101798043249,0.0953101798043249,1,2,0.8660254037844386,0.5000000000000001,4,0.7818314824680298,0.6234898018587336,unemployed,single,tertiary,no,no,no,cellular,failure,yes,418.0,649.0,1.0,1
2745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,9.012633059133096,5.723911845951367,0.0953101798043249,-2.302585092994045,1,3,1.0,6.123233995736766e-17,9,0.9680771188662044,-0.2506525322587204,management,single,tertiary,no,no,no,cellular,unknown,no,186.0,306.0,1.0,0
2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,9.005908166452523,5.352331954854275,0.0953101798043249,-2.302585092994045,1,6,1.2246467991473532e-16,-1.0,4,0.7431448254773941,0.6691306063588582,student,single,secondary,no,no,no,cellular,unknown,no,131.0,211.0,1.0,0
2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,44.0,9.012389308293995,6.963284588774617,1.410986973710262,-2.302585092994045,1,7,-0.4999999999999997,-0.8660254037844388,14,0.299363122973358,-0.9541392564000488,admin.,married,tertiary,no,yes,no,cellular,unknown,no,184.0,1057.0,4.0,0
2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31.0,9.007501772752317,5.940434375995203,0.0953101798043249,1.1314021114911006,1,10,-0.8660254037844386,0.5000000000000001,22,-0.968077118866204,-0.2506525322587213,admin.,single,tertiary,no,no,no,cellular,success,yes,144.0,380.0,1.0,3
2749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,8.989456765062817,6.061689991997479,0.7419373447293773,0.0953101798043249,1,7,-0.4999999999999997,-0.8660254037844388,3,0.5712682150947923,0.8207634412072763,entrepreneur,married,primary,no,no,no,cellular,other,yes,-2.0,429.0,2.0,1
2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,9.100871428273813,5.293807211070151,0.0953101798043249,0.7419373447293773,1,8,-0.8660254037844385,-0.5000000000000004,18,-0.4853019625310808,-0.8743466161445822,student,single,secondary,no,no,no,telephone,failure,yes,943.0,199.0,1.0,2
2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,9.529383020557871,6.933520486868163,1.62924053973028,1.1314021114911006,1,9,-1.0,-1.8369701987210294e-16,10,0.8660254037844387,-0.4999999999999998,student,single,tertiary,no,no,no,cellular,failure,yes,5738.0,1026.0,5.0,3
2752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,8.994557166734932,6.9403192698554,1.410986973710262,-2.302585092994045,1,8,-0.8660254037844385,-0.5000000000000004,27,-0.72479278722912,0.6889669190756865,management,married,tertiary,no,no,no,cellular,unknown,no,39.0,1033.0,4.0,0
2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,9.002959435340971,4.175924549214524,0.0953101798043249,0.0953101798043249,1,10,-0.8660254037844386,0.5000000000000001,14,0.299363122973358,-0.9541392564000488,student,single,secondary,no,no,no,cellular,success,yes,107.0,65.0,1.0,1
